SNo,Month,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
279,3,8,ITA,12,Lazio,41.89277044,12.48366722,47,8,55,26,81,11,3,3,87,
280,3,8,ITA,7,Liguria,44.41149315,8.9326992,39,11,50,17,67,27,5,6,78,
281,3,8,ITA,3,Lombardia,45.46679409,9.190347404,2217,399,2616,756,3372,769,550,267,4189,
282,3,8,ITA,11,Marche,43.61675973,13.5188753,110,41,151,114,265,65,0,7,272,
283,3,8,ITA,14,Molise,41.55774754,14.65916051,4,2,6,8,14,0,0,0,14,
284,3,8,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,9,
285,3,8,ITA,22,P.A. Trento,46.06893511,11.12123097,7,2,9,14,23,9,0,0,23,
286,3,8,ITA,1,Piemonte,45.0732745,7.680687483,245,45,290,65,355,153,0,5,360,
287,3,8,ITA,16,Puglia,41.12559576,16.86736689,17,3,20,16,36,14,1,3,40,
288,3,8,ITA,20,Sardegna,39.21531192,9.110616306,5,0,5,6,11,6,0,0,11,
289,3,8,ITA,19,Sicilia,38.11569725,13.3623567,18,0,18,33,51,18,2,0,53,
290,3,8,ITA,9,Toscana,43.76923077,11.25588885,91,7,98,67,165,53,1,0,166,
291,3,8,ITA,10,Umbria,43.10675841,12.38824698,2,2,4,22,26,2,0,0,26,
292,3,8,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,8,9,1,0,0,9,
293,3,8,ITA,5,Veneto,45.43490485,12.33845213,146,47,193,430,623,127,29,18,670,
294,3,9,ITA,13,Abruzzo,42.35122196,13.39843823,25,0,25,5,30,13,0,0,30,
295,3,9,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,3,5,1,0,0,5,
296,3,9,ITA,18,Calabria,38.90597598,16.59440194,8,0,8,1,9,2,2,0,11,
297,3,9,ITA,15,Campania,40.83956555,14.25084984,42,8,50,69,119,19,1,0,120,
298,3,9,ITA,8,Emilia-Romagna,44.49436681,11.3417208,576,90,666,620,1286,206,30,70,1386,
299,3,9,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,1,19,70,89,36,3,1,93,
300,3,9,ITA,12,Lazio,41.89277044,12.48366722,55,8,63,31,94,15,3,5,102,
301,3,9,ITA,7,Liguria,44.41149315,8.9326992,60,17,77,20,97,31,5,7,109,
302,3,9,ITA,3,Lombardia,45.46679409,9.190347404,2802,440,3242,1248,4490,1280,646,333,5469,
303,3,9,ITA,11,Marche,43.61675973,13.5188753,136,47,183,130,313,51,0,10,323,
304,3,9,ITA,14,Molise,41.55774754,14.65916051,4,2,6,8,14,0,0,0,14,
305,3,9,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,0,8,1,9,0,0,0,9,
306,3,9,ITA,22,P.A. Trento,46.06893511,11.12123097,10,2,12,21,33,10,0,0,33,
307,3,9,ITA,1,Piemonte,45.0732745,7.680687483,222,50,272,65,337,-10,0,13,350,
308,3,9,ITA,16,Puglia,41.12559576,16.86736689,20,6,26,20,46,10,1,3,50,
309,3,9,ITA,20,Sardegna,39.21531192,9.110616306,8,0,8,11,19,8,0,0,19,
310,3,9,ITA,19,Sicilia,38.11569725,13.3623567,19,0,19,33,52,1,2,0,54,
311,3,9,ITA,9,Toscana,43.76923077,11.25588885,107,9,116,90,206,42,1,1,208,
312,3,9,ITA,10,Umbria,43.10675841,12.38824698,4,2,6,22,28,2,0,0,28,
313,3,9,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,0,4,11,15,6,0,0,15,
314,3,9,ITA,5,Veneto,45.43490485,12.33845213,186,51,237,457,694,74,30,20,744,
315,3,10,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,8,0,1,38,
316,3,10,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,5,7,2,0,0,7,
317,3,10,ITA,18,Calabria,38.90597598,16.59440194,8,2,10,1,11,2,2,0,13,
318,3,10,ITA,15,Campania,40.83956555,14.25084984,33,8,41,85,126,7,1,0,127,
319,3,10,ITA,8,Emilia-Romagna,44.49436681,11.3417208,669,98,767,650,1417,147,31,85,1533,
320,3,10,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,27,6,33,77,110,23,3,3,116,
321,3,10,ITA,12,Lazio,41.89277044,12.48366722,50,15,65,34,99,14,11,6,116,
322,3,10,ITA,7,Liguria,44.41149315,8.9326992,57,29,86,42,128,32,5,8,141,
323,3,10,ITA,3,Lombardia,45.46679409,9.190347404,3319,466,3785,642,4427,322,896,468,5791,
324,3,10,ITA,11,Marche,43.61675973,13.5188753,152,54,206,175,381,71,0,13,394,
325,3,10,ITA,14,Molise,41.55774754,14.65916051,3,3,6,9,15,1,0,0,15,
326,3,10,ITA,21,P.A. Bolzano,46.49933453,11.35662422,17,1,18,20,38,29,0,0,38,
327,3,10,ITA,22,P.A. Trento,46.06893511,11.12123097,19,3,22,28,50,19,2,0,52,
328,3,10,ITA,1,Piemonte,45.0732745,7.680687483,306,66,372,64,436,103,0,17,453,
329,3,10,ITA,16,Puglia,41.12559576,16.86736689,28,6,34,21,55,9,1,3,59,
330,3,10,ITA,20,Sardegna,39.21531192,9.110616306,9,0,9,11,20,1,0,0,20,
331,3,10,ITA,19,Sicilia,38.11569725,13.3623567,17,2,19,41,60,8,2,0,62,
332,3,10,ITA,9,Toscana,43.76923077,11.25588885,91,40,131,129,260,56,3,1,264,
333,3,10,ITA,10,Umbria,43.10675841,12.38824698,8,2,10,27,37,9,0,0,37,
334,3,10,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,15,17,2,0,0,17,
335,3,10,ITA,5,Veneto,45.43490485,12.33845213,204,67,271,512,783,112,47,26,856,
336,3,11,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,0,0,1,38,
337,3,11,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,6,8,1,0,0,8,
338,3,11,ITA,18,Calabria,38.90597598,16.59440194,10,2,12,5,17,6,2,0,19,
339,3,11,ITA,15,Campania,40.83956555,14.25084984,56,11,67,82,149,27,4,1,154,
340,3,11,ITA,8,Emilia-Romagna,44.49436681,11.3417208,745,104,849,739,1588,206,38,113,1739,
341,3,11,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,5,21,89,110,10,10,6,126,
342,3,11,ITA,12,Lazio,41.89277044,12.48366722,67,18,85,40,125,34,19,6,150,
343,3,11,ITA,7,Liguria,44.41149315,8.9326992,74,34,108,73,181,53,5,8,194,
344,3,11,ITA,3,Lombardia,45.46679409,9.190347404,3852,560,4412,1351,5763,1489,900,617,7280,
345,3,11,ITA,11,Marche,43.61675973,13.5188753,212,66,278,183,461,85,0,18,479,
346,3,11,ITA,14,Molise,41.55774754,14.65916051,4,3,7,9,16,1,0,0,16,
347,3,11,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,4,12,63,75,37,0,0,75,
348,3,11,ITA,22,P.A. Trento,46.06893511,11.12123097,28,4,32,42,74,25,3,0,77,
349,3,11,ITA,1,Piemonte,45.0732745,7.680687483,319,75,394,86,480,48,0,21,501,
350,3,11,ITA,16,Puglia,41.12559576,16.86736689,38,4,42,29,71,18,1,5,77,
351,3,11,ITA,20,Sardegna,39.21531192,9.110616306,10,0,10,27,37,17,0,0,37,
352,3,11,ITA,19,Sicilia,38.11569725,13.3623567,23,1,24,57,81,21,2,0,83,
353,3,11,ITA,9,Toscana,43.76923077,11.25588885,87,54,141,173,314,56,5,1,320,
354,3,11,ITA,10,Umbria,43.10675841,12.38824698,7,5,12,32,44,9,2,0,46,
355,3,11,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,17,19,3,0,1,20,
356,3,11,ITA,5,Veneto,45.43490485,12.33845213,262,68,330,610,940,167,54,29,1023,
357,3,12,ITA,13,Abruzzo,42.35122196,13.39843823,47,12,59,19,78,46,4,2,84,
358,3,12,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,6,8,0,0,0,8,
359,3,12,ITA,18,Calabria,38.90597598,16.59440194,14,2,16,16,32,14,1,0,33,
360,3,12,ITA,15,Campania,40.83956555,14.25084984,56,11,67,107,174,25,4,1,179,
361,3,12,ITA,8,Emilia-Romagna,44.49436681,11.3417208,814,112,926,832,1758,208,43,146,1947,
362,3,12,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,23,10,33,115,148,41,11,8,167,
363,3,12,ITA,12,Lazio,41.89277044,12.48366722,85,20,105,67,172,50,19,9,200,
364,3,12,ITA,7,Liguria,44.41149315,8.9326992,100,36,136,107,243,80,20,11,274,
365,3,12,ITA,3,Lombardia,45.46679409,9.190347404,4247,605,4852,2044,6896,1445,1085,744,8725,
366,3,12,ITA,11,Marche,43.61675973,13.5188753,254,76,330,240,570,113,0,22,592,
367,3,12,ITA,14,Molise,41.55774754,14.65916051,4,3,7,9,16,0,0,0,16,
368,3,12,ITA,21,P.A. Bolzano,46.49933453,11.35662422,21,4,25,78,103,29,0,1,104,
369,3,12,ITA,22,P.A. Trento,46.06893511,11.12123097,43,5,48,54,102,30,4,1,107,
370,3,12,ITA,1,Piemonte,45.0732745,7.680687483,368,97,465,89,554,79,0,26,580,
371,3,12,ITA,16,Puglia,41.12559576,16.86736689,58,2,60,38,98,27,1,5,104,
372,3,12,ITA,20,Sardegna,39.21531192,9.110616306,12,0,12,27,39,2,0,0,39,
373,3,12,ITA,19,Sicilia,38.11569725,13.3623567,28,5,33,78,111,32,2,2,115,
374,3,12,ITA,9,Toscana,43.76923077,11.25588885,100,59,159,193,352,44,7,5,364,
375,3,12,ITA,10,Umbria,43.10675841,12.38824698,8,8,16,46,62,18,2,0,64,
376,3,12,ITA,2,Valle d'Aosta,45.73750286,7.320149366,7,0,7,19,26,7,0,1,27,
377,3,12,ITA,5,Veneto,45.43490485,12.33845213,360,85,445,852,1297,361,55,32,1384,
378,3,13,ITA,13,Abruzzo,42.35122196,13.39843823,42,14,56,27,83,5,4,2,89,
379,3,13,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,8,10,2,0,0,10,
380,3,13,ITA,18,Calabria,38.90597598,16.59440194,18,3,21,16,37,5,1,0,38,
381,3,13,ITA,15,Campania,40.83956555,14.25084984,60,19,79,134,213,41,5,2,220,
382,3,13,ITA,8,Emilia-Romagna,44.49436681,11.3417208,942,128,1070,941,2011,316,51,201,2263,
383,3,13,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,59,8,67,169,236,90,11,10,257,
384,3,13,ITA,12,Lazio,41.89277044,12.48366722,122,24,146,96,242,77,24,11,277,
385,3,13,ITA,7,Liguria,44.41149315,8.9326992,128,44,172,132,304,71,24,17,345,
386,3,13,ITA,3,Lombardia,45.46679409,9.190347404,4435,650,5085,2647,7732,1095,1198,890,9820,
387,3,13,ITA,11,Marche,43.61675973,13.5188753,337,85,422,276,698,133,0,27,725,
388,3,13,ITA,14,Molise,41.55774754,14.65916051,5,3,8,9,17,1,0,0,17,
389,3,13,ITA,21,P.A. Bolzano,46.49933453,11.35662422,20,5,25,98,123,21,0,2,125,
390,3,13,ITA,22,P.A. Trento,46.06893511,11.12123097,58,6,64,93,157,56,4,2,163,
391,3,13,ITA,1,Piemonte,45.0732745,7.680687483,556,135,691,103,794,260,0,46,840,
392,3,13,ITA,16,Puglia,41.12559576,16.86736689,77,2,79,42,121,25,3,5,129,
393,3,13,ITA,20,Sardegna,39.21531192,9.110616306,12,0,12,31,43,4,0,0,43,
394,3,13,ITA,19,Sicilia,38.11569725,13.3623567,37,7,44,82,126,15,2,2,130,
395,3,13,ITA,9,Toscana,43.76923077,11.25588885,134,77,211,244,455,106,10,5,470,
396,3,13,ITA,10,Umbria,43.10675841,12.38824698,11,10,21,52,73,12,2,1,76,
397,3,13,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,21,27,1,0,1,28,
398,3,13,ITA,5,Veneto,45.43490485,12.33845213,366,107,473,980,1453,211,100,42,1595,
399,3,14,ITA,13,Abruzzo,42.35122196,13.39843823,51,14,65,41,106,23,4,2,112,
400,3,14,ITA,17,Basilicata,40.63947052,15.80514834,0,2,2,8,10,0,0,0,10,
401,3,14,ITA,18,Calabria,38.90597598,16.59440194,22,4,26,33,59,22,1,0,60,
402,3,14,ITA,15,Campania,40.83956555,14.25084984,72,17,89,154,243,52,23,6,272,
403,3,14,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1076,152,1228,1121,2349,381,54,241,2644,
404,3,14,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,67,11,78,193,271,44,17,13,301,
405,3,14,ITA,12,Lazio,41.89277044,12.48366722,181,25,206,114,320,80,24,13,357,
406,3,14,ITA,7,Liguria,44.41149315,8.9326992,213,62,275,109,384,118,52,27,463,
407,3,14,ITA,3,Lombardia,45.46679409,9.190347404,4898,732,5630,3429,9059,1865,1660,966,11685,
408,3,14,ITA,11,Marche,43.61675973,13.5188753,449,93,542,321,863,174,0,36,899,
409,3,14,ITA,14,Molise,41.55774754,14.65916051,5,3,8,9,17,0,0,0,17,
410,3,14,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,7,33,137,170,48,0,3,173,
411,3,14,ITA,22,P.A. Trento,46.06893511,11.12123097,68,12,80,119,199,43,5,2,206,
412,3,14,ITA,1,Piemonte,45.0732745,7.680687483,538,150,688,126,814,33,0,59,873,
413,3,14,ITA,16,Puglia,41.12559576,16.86736689,91,6,97,59,156,37,2,8,166,
414,3,14,ITA,20,Sardegna,39.21531192,9.110616306,14,0,14,33,47,4,0,0,47,
415,3,14,ITA,19,Sicilia,38.11569725,13.3623567,42,11,53,97,150,26,4,2,156,
416,3,14,ITA,9,Toscana,43.76923077,11.25588885,160,87,247,367,614,160,10,6,630,
417,3,14,ITA,10,Umbria,43.10675841,12.38824698,21,11,32,71,103,31,3,1,107,
418,3,14,ITA,2,Valle d'Aosta,45.73750286,7.320149366,12,0,12,29,41,14,0,1,42,
419,3,14,ITA,5,Veneto,45.43490485,12.33845213,366,119,485,1290,1775,342,107,55,1937,
420,3,15,ITA,13,Abruzzo,42.35122196,13.39843823,72,28,100,28,128,25,6,3,137,
421,3,15,ITA,17,Basilicata,40.63947052,15.80514834,0,2,2,9,11,1,0,0,11,
422,3,15,ITA,18,Calabria,38.90597598,16.59440194,32,6,38,28,66,8,1,1,68,
423,3,15,ITA,15,Campania,40.83956555,14.25084984,73,22,95,201,296,61,28,9,333,
424,3,15,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1215,169,1384,1357,2741,449,68,284,3093,
425,3,15,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,98,12,110,206,316,46,17,14,347,
426,3,15,ITA,12,Lazio,41.89277044,12.48366722,223,31,254,142,396,79,24,16,436,
427,3,15,ITA,7,Liguria,44.41149315,8.9326992,253,66,319,174,493,96,33,33,559,
428,3,15,ITA,3,Lombardia,45.46679409,9.190347404,5500,767,6267,3776,10043,1587,2011,1218,13272,
429,3,15,ITA,11,Marche,43.61675973,13.5188753,521,98,619,468,1087,234,0,46,1133,
430,3,15,ITA,14,Molise,41.55774754,14.65916051,3,4,7,10,17,0,0,0,17,
431,3,15,ITA,21,P.A. Bolzano,46.49933453,11.35662422,50,4,54,145,199,31,0,5,204,
432,3,15,ITA,22,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,172,5,6,378,
433,3,15,ITA,1,Piemonte,45.0732745,7.680687483,726,171,897,133,1030,238,0,81,1111,
434,3,15,ITA,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,64,2,16,230,
435,3,15,ITA,20,Sardegna,39.21531192,9.110616306,16,0,16,59,75,30,0,2,77,
436,3,15,ITA,19,Sicilia,38.11569725,13.3623567,56,15,71,108,179,32,7,2,188,
437,3,15,ITA,9,Toscana,43.76923077,11.25588885,175,107,282,481,763,151,10,8,781,
438,3,15,ITA,10,Umbria,43.10675841,12.38824698,25,13,38,101,139,36,3,1,143,
439,3,15,ITA,2,Valle d'Aosta,45.73750286,7.320149366,10,3,13,43,56,15,0,1,57,
440,3,15,ITA,5,Veneto,45.43490485,12.33845213,426,129,555,1434,1989,235,120,63,2172,
441,3,16,ITA,13,Abruzzo,42.35122196,13.39843823,71,37,108,57,165,39,7,4,176,
442,3,16,ITA,17,Basilicata,40.63947052,15.80514834,1,2,3,9,12,1,0,0,12,
443,3,16,ITA,18,Calabria,38.90597598,16.59440194,36,7,43,44,87,21,1,1,89,
444,3,16,ITA,15,Campania,40.83956555,14.25084984,103,22,125,238,363,67,28,9,400,
445,3,16,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1362,197,1559,1529,3088,429,88,346,3522,
446,3,16,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,96,19,115,231,346,39,18,22,386,
447,3,16,ITA,12,Lazio,41.89277044,12.48366722,267,31,298,174,472,87,32,19,523,
448,3,16,ITA,7,Liguria,44.41149315,8.9326992,255,73,328,247,575,108,42,50,667,
449,3,16,ITA,3,Lombardia,45.46679409,9.190347404,6171,823,6994,3867,10861,1377,2368,1420,14649,
450,3,16,ITA,11,Marche,43.61675973,13.5188753,528,110,638,547,1185,109,0,57,1242,
451,3,16,ITA,14,Molise,41.55774754,14.65916051,3,5,8,7,15,4,5,1,21,
452,3,16,ITA,21,P.A. Bolzano,46.49933453,11.35662422,53,11,64,171,235,37,0,6,241,
453,3,16,ITA,22,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,0,5,6,378,
454,3,16,ITA,1,Piemonte,45.0732745,7.680687483,1045,186,1231,174,1405,405,0,111,1516,
455,3,16,ITA,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,0,2,16,230,
456,3,16,ITA,20,Sardegna,39.21531192,9.110616306,39,0,39,66,105,30,0,2,107,
457,3,16,ITA,19,Sicilia,38.11569725,13.3623567,75,20,95,108,203,25,8,2,213,
458,3,16,ITA,9,Toscana,43.76923077,11.25588885,175,107,282,559,841,85,11,14,866,
459,3,16,ITA,10,Umbria,43.10675841,12.38824698,30,15,45,114,159,21,4,1,164,
460,3,16,ITA,2,Valle d'Aosta,45.73750286,7.320149366,28,5,33,70,103,48,0,2,105,
461,3,16,ITA,5,Veneto,45.43490485,12.33845213,498,156,654,1620,2274,301,130,69,2473,
462,3,17,ITA,13,Abruzzo,42.35122196,13.39843823,94,32,126,90,216,53,7,6,229,
463,3,17,ITA,17,Basilicata,40.63947052,15.80514834,5,2,7,13,20,8,0,0,20,
464,3,17,ITA,18,Calabria,38.90597598,16.59440194,45,10,55,57,112,25,1,1,114,
465,3,17,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,60,28,9,460,
466,3,17,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1566,223,1789,1615,3404,409,134,393,3931,
467,3,17,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,104,21,125,222,347,8,17,30,394,
468,3,17,ITA,12,Lazio,41.89277044,12.48366722,314,44,358,192,550,84,34,23,607,
469,3,17,ITA,7,Liguria,44.41149315,8.9326992,299,85,384,277,661,111,57,60,778,
470,3,17,ITA,3,Lombardia,45.46679409,9.190347404,6953,879,7832,4263,12095,1571,2485,1640,16220,
471,3,17,ITA,11,Marche,43.61675973,13.5188753,599,109,708,594,1302,129,0,69,1371,
472,3,17,ITA,14,Molise,41.55774754,14.65916051,7,5,12,7,19,4,5,1,25,
473,3,17,ITA,21,P.A. Bolzano,46.49933453,11.35662422,71,11,82,200,282,50,1,8,291,
474,3,17,ITA,22,P.A. Trento,46.06893511,11.12123097,107,22,129,239,368,7,10,7,385,
475,3,17,ITA,1,Piemonte,45.0732745,7.680687483,1378,206,1584,180,1764,381,0,133,1897,
476,3,17,ITA,16,Puglia,41.12559576,16.86736689,155,14,169,151,320,110,2,18,340,
477,3,17,ITA,20,Sardegna,39.21531192,9.110616306,36,4,40,75,115,10,0,2,117,
478,3,17,ITA,19,Sicilia,38.11569725,13.3623567,86,28,114,112,226,24,8,3,237,
479,3,17,ITA,9,Toscana,43.76923077,11.25588885,329,143,472,552,1024,187,12,17,1053,
480,3,17,ITA,10,Umbria,43.10675841,12.38824698,36,21,57,135,192,33,4,1,197,
481,3,17,ITA,2,Valle d'Aosta,45.73750286,7.320149366,35,6,41,93,134,31,0,2,136,
482,3,17,ITA,5,Veneto,45.43490485,12.33845213,548,171,719,1769,2488,231,136,80,2704,
483,3,18,ITA,13,Abruzzo,42.35122196,13.39843823,99,41,140,109,249,34,7,7,263,
484,3,18,ITA,17,Basilicata,40.63947052,15.80514834,9,2,11,16,27,7,0,0,27,
485,3,18,ITA,18,Calabria,38.90597598,16.59440194,45,11,56,70,126,15,2,1,129,
486,3,18,ITA,15,Campania,40.83956555,14.25084984,127,24,151,272,423,0,28,9,460,
487,3,18,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1784,247,2031,1884,3915,594,152,458,4525,
488,3,18,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,128,27,155,261,416,68,15,31,462,
489,3,18,ITA,12,Lazio,41.89277044,12.48366722,374,44,418,232,650,117,42,32,724,
490,3,18,ITA,7,Liguria,44.41149315,8.9326992,401,100,501,243,744,109,70,73,887,
491,3,18,ITA,3,Lombardia,45.46679409,9.190347404,7285,924,8209,4057,12266,1493,3488,1959,17713,
492,3,18,ITA,11,Marche,43.61675973,13.5188753,638,119,757,719,1476,197,0,92,1568,
493,3,18,ITA,14,Molise,41.55774754,14.65916051,7,6,13,8,21,3,6,1,28,
494,3,18,ITA,21,P.A. Bolzano,46.49933453,11.35662422,79,18,97,269,366,85,1,9,376,
495,3,18,ITA,22,P.A. Trento,46.06893511,11.12123097,141,22,163,273,436,70,12,7,455,
496,3,18,ITA,1,Piemonte,45.0732745,7.680687483,1780,227,2007,180,2187,444,0,154,2341,
497,3,18,ITA,16,Puglia,41.12559576,16.86736689,156,30,186,176,362,43,2,19,383,
498,3,18,ITA,20,Sardegna,39.21531192,9.110616306,42,7,49,83,132,17,0,2,134,
499,3,18,ITA,19,Sicilia,38.11569725,13.3623567,100,29,129,138,267,45,12,3,282,
500,3,18,ITA,9,Toscana,43.76923077,11.25588885,427,160,587,704,1291,277,17,22,1330,
501,3,18,ITA,10,Umbria,43.10675841,12.38824698,54,21,75,166,241,50,4,2,247,
502,3,18,ITA,2,Valle d'Aosta,45.73750286,7.320149366,41,3,44,118,162,29,0,3,165,
503,3,18,ITA,5,Veneto,45.43490485,12.33845213,646,195,841,2112,2953,510,167,94,3214,
504,3,19,ITA,13,Abruzzo,42.35122196,13.39843823,181,47,228,138,366,122,8,11,385,
505,3,19,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,24,37,10,0,0,37,
506,3,19,ITA,18,Calabria,38.90597598,16.59440194,60,13,73,91,164,40,2,3,169,
507,3,19,ITA,15,Campania,40.83956555,14.25084984,213,36,249,356,605,192,30,17,652,
508,3,19,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1900,260,2160,2346,4506,689,177,531,5214,
509,3,19,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,134,29,163,359,522,137,41,36,599,
510,3,19,ITA,12,Lazio,41.89277044,12.48366722,426,45,471,270,741,99,44,38,823,
511,3,19,ITA,7,Liguria,44.41149315,8.9326992,491,112,603,280,883,172,85,91,1059,
512,3,19,ITA,3,Lombardia,45.46679409,9.190347404,7387,1006,8393,5545,13938,2171,3778,2168,19884,
513,3,19,ITA,11,Marche,43.61675973,13.5188753,656,141,797,825,1622,169,0,115,1737,
514,3,19,ITA,14,Molise,41.55774754,14.65916051,19,6,25,13,38,18,6,2,46,
515,3,19,ITA,21,P.A. Bolzano,46.49933453,11.35662422,87,18,105,316,421,60,1,14,436,
516,3,19,ITA,22,P.A. Trento,46.06893511,11.12123097,169,30,199,292,491,68,20,12,523,
517,3,19,ITA,1,Piemonte,45.0732745,7.680687483,2279,257,2536,218,2754,591,3,175,2932,
518,3,19,ITA,16,Puglia,41.12559576,16.86736689,173,31,204,245,449,95,4,25,478,
519,3,19,ITA,20,Sardegna,39.21531192,9.110616306,43,9,52,152,204,72,0,2,206,
520,3,19,ITA,19,Sicilia,38.11569725,13.3623567,143,36,179,142,321,58,15,4,340,
521,3,19,ITA,9,Toscana,43.76923077,11.25588885,501,178,679,743,1422,152,22,38,1482,
522,3,19,ITA,10,Umbria,43.10675841,12.38824698,69,21,90,238,328,87,4,2,334,
523,3,19,ITA,2,Valle d'Aosta,45.73750286,7.320149366,47,9,56,153,209,50,0,6,215,
524,3,19,ITA,5,Veneto,45.43490485,12.33845213,771,209,980,2189,3169,270,200,115,3484,
525,3,20,ITA,13,Abruzzo,42.35122196,13.39843823,190,48,238,184,422,64,10,17,449,
526,3,20,ITA,17,Basilicata,40.63947052,15.80514834,8,5,13,39,52,15,0,0,52,
527,3,20,ITA,18,Calabria,38.90597598,16.59440194,71,16,87,114,201,38,2,4,207,
528,3,20,ITA,15,Campania,40.83956555,14.25084984,130,41,171,531,702,97,30,17,749,
529,3,20,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2083,267,2350,2739,5089,754,239,640,5968,
530,3,20,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,143,32,175,380,555,57,63,38,656,
531,3,20,ITA,12,Lazio,41.89277044,12.48366722,537,47,584,328,912,185,53,43,1008,
532,3,20,ITA,7,Liguria,44.41149315,8.9326992,573,121,694,307,1001,162,101,119,1221,
533,3,20,ITA,3,Lombardia,45.46679409,9.190347404,7735,1050,8785,6635,15420,2380,4295,2549,22264,
534,3,20,ITA,11,Marche,43.61675973,13.5188753,704,138,842,1002,1844,244,0,137,1981,
535,3,20,ITA,14,Molise,41.55774754,14.65916051,20,6,26,13,39,4,6,5,50,
536,3,20,ITA,21,P.A. Bolzano,46.49933453,11.35662422,99,24,123,407,530,112,1,17,548,
537,3,20,ITA,22,P.A. Trento,46.06893511,11.12123097,198,34,232,368,600,119,29,13,642,
538,3,20,ITA,1,Piemonte,45.0732745,7.680687483,1541,280,1821,1423,3244,529,8,209,3461,
539,3,20,ITA,16,Puglia,41.12559576,16.86736689,191,31,222,329,551,103,4,26,581,
540,3,20,ITA,20,Sardegna,39.21531192,9.110616306,56,15,71,217,288,87,3,2,293,
541,3,20,ITA,19,Sicilia,38.11569725,13.3623567,168,42,210,169,379,68,25,4,408,
542,3,20,ITA,9,Toscana,43.76923077,11.25588885,601,189,790,923,1713,311,33,47,1793,
543,3,20,ITA,10,Umbria,43.10675841,12.38824698,75,24,99,285,384,61,4,7,395,
544,3,20,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,9,63,194,257,49,0,7,264,
545,3,20,ITA,5,Veneto,45.43490485,12.33845213,843,236,1079,2598,3677,547,223,131,4031,
546,3,21,ITA,13,Abruzzo,42.35122196,13.39843823,185,44,229,265,494,80,13,22,529,
547,3,21,ITA,17,Basilicata,40.63947052,15.80514834,12,7,19,47,66,14,0,0,66,
548,3,21,ITA,18,Calabria,38.90597598,16.59440194,73,16,89,136,225,28,5,5,235,
549,3,21,ITA,15,Campania,40.83956555,14.25084984,233,87,320,473,793,95,29,22,844,
550,3,21,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2267,265,2532,3129,5661,737,329,715,6705,
551,3,21,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,152,37,189,477,666,134,82,42,790,
552,3,21,ITA,12,Lazio,41.89277044,12.48366722,591,70,661,425,1086,182,54,50,1190,
553,3,21,ITA,7,Liguria,44.41149315,8.9326992,598,129,727,432,1159,215,125,152,1436,
554,3,21,ITA,3,Lombardia,45.46679409,9.190347404,8258,1093,9351,8019,17370,3251,5050,3095,25515,
