SNo,Month,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
3886,8,27,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,78,80,6,406,28,514,53905
3887,8,27,ITA,18,Calabria,38.90597598,16.59440194,14,0,14,165,179,6,1146,97,1422,148438
3888,8,27,ITA,15,Campania,40.83956555,14.25084984,108,4,112,1311,1423,130,4373,445,6241,219960
3889,8,27,ITA,8,Emilia-Romagna,44.49436681,11.3417208,93,8,101,2366,2467,171,24460,4458,31385,506243
3890,8,27,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,0,13,322,335,25,3026,348,3709,149088
3891,8,27,ITA,12,Lazio,41.89277044,12.48366722,268,6,274,2281,2555,152,7118,877,10550,431825
3892,8,27,ITA,7,Liguria,44.41149315,8.9326992,26,0,26,432,458,37,8732,1571,10761,123950
3893,8,27,ITA,3,Lombardia,45.46679409,9.190347404,173,14,187,6038,6225,286,76018,16857,99100,929040
3894,8,27,ITA,11,Marche,43.61675973,13.5188753,8,0,8,275,283,61,5924,987,7194,118825
3895,8,27,ITA,14,Molise,41.55774754,14.65916051,3,0,3,63,66,1,432,23,521,31234
3896,8,27,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,176,185,9,2430,292,2907,70742
3897,8,27,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,56,61,15,4588,405,5054,81734
3898,8,27,ITA,1,Piemonte,45.0732745,7.680687483,78,6,84,1197,1281,88,27178,4144,32603,351842
3899,8,27,ITA,16,Puglia,41.12559576,16.86736689,97,3,100,537,637,47,4024,556,5217,207094
3900,8,27,ITA,20,Sardegna,39.21531192,9.110616306,24,2,26,542,568,57,1265,134,1967,110167
3901,8,27,ITA,19,Sicilia,38.11569725,13.3623567,62,10,72,947,1019,50,2869,286,4174,259530
3902,8,27,ITA,9,Toscana,43.76923077,11.25588885,43,5,48,1225,1273,99,9100,1140,11513,339644
3903,8,27,ITA,10,Umbria,43.10675841,12.38824698,12,1,13,209,222,20,1417,80,1719,92218
3904,8,27,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,13,13,1,1065,146,1224,17385
3905,8,27,ITA,5,Veneto,45.43490485,12.33845213,58,5,63,2158,2221,132,18131,2117,22469,593488
3906,8,28,ITA,13,Abruzzo,42.35122196,13.39843823,39,1,40,343,383,20,2870,472,3725,99372
3907,8,28,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,81,83,4,407,28,518,54518
3908,8,28,ITA,18,Calabria,38.90597598,16.59440194,14,0,14,175,189,10,1146,97,1432,149976
3909,8,28,ITA,15,Campania,40.83956555,14.25084984,121,5,126,1470,1596,183,4383,445,6424,224127
3910,8,28,ITA,8,Emilia-Romagna,44.49436681,11.3417208,94,9,103,2518,2621,164,24467,4459,31547,513131
3911,8,28,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,0,13,334,347,19,3033,348,3728,149961
3912,8,28,ITA,12,Lazio,41.89277044,12.48366722,283,6,289,2427,2716,166,7122,878,10716,444539
3913,8,28,ITA,7,Liguria,44.41149315,8.9326992,28,0,28,441,469,46,8767,1571,10807,125061
3914,8,28,ITA,3,Lombardia,45.46679409,9.190347404,172,17,189,6265,6454,316,76102,16860,99416,943463
3915,8,28,ITA,11,Marche,43.61675973,13.5188753,8,1,9,282,291,17,5933,987,7211,119608
3916,8,28,ITA,14,Molise,41.55774754,14.65916051,3,0,3,64,67,1,432,23,522,31696
3917,8,28,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,180,189,8,2434,292,2915,71480
3918,8,28,ITA,22,P.A. Trento,46.06893511,11.12123097,6,1,7,67,74,16,4591,405,5070,82117
3919,8,28,ITA,1,Piemonte,45.0732745,7.680687483,82,6,88,1258,1346,91,27203,4145,32694,354777
3920,8,28,ITA,16,Puglia,41.12559576,16.86736689,104,5,109,575,684,51,4028,556,5268,209467
3921,8,28,ITA,20,Sardegna,39.21531192,9.110616306,23,2,25,597,622,55,1266,134,2022,111549
3922,8,28,ITA,19,Sicilia,38.11569725,13.3623567,69,9,78,980,1058,54,2884,286,4228,261940
3923,8,28,ITA,9,Toscana,43.76923077,11.25588885,47,4,51,1298,1349,82,9105,1141,11595,343913
3924,8,28,ITA,10,Umbria,43.10675841,12.38824698,12,0,12,217,229,22,1432,80,1741,93480
3925,8,28,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,14,15,2,1065,146,1226,17429
3926,8,28,ITA,5,Veneto,45.43490485,12.33845213,50,6,56,2197,2253,135,18232,2119,22604,598349
3927,8,29,ITA,13,Abruzzo,42.35122196,13.39843823,37,1,38,357,395,14,2872,472,3739,100339
3928,8,29,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,85,87,5,408,28,523,55210
3929,8,29,ITA,18,Calabria,38.90597598,16.59440194,17,0,17,181,198,11,1148,97,1443,151506
3930,8,29,ITA,15,Campania,40.83956555,14.25084984,72,2,74,1697,1771,188,4396,445,6612,227878
3931,8,29,ITA,8,Emilia-Romagna,44.49436681,11.3417208,98,10,108,2661,2769,149,24468,4459,31696,519748
3932,8,29,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,0,15,333,348,20,3052,348,3748,151497
3933,8,29,ITA,12,Lazio,41.89277044,12.48366722,293,8,301,2581,2882,171,7127,878,10887,455146
3934,8,29,ITA,7,Liguria,44.41149315,8.9326992,29,1,30,463,493,47,8790,1571,10854,126071
3935,8,29,ITA,3,Lombardia,45.46679409,9.190347404,185,18,203,6442,6645,289,76200,16860,99705,957455
3936,8,29,ITA,11,Marche,43.61675973,13.5188753,10,1,11,285,296,12,5940,987,7223,120551
3937,8,29,ITA,14,Molise,41.55774754,14.65916051,3,0,3,66,69,2,432,23,524,31853
3938,8,29,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,180,190,9,2442,292,2924,72200
3939,8,29,ITA,22,P.A. Trento,46.06893511,11.12123097,3,1,4,80,84,14,4595,405,5084,82538
3940,8,29,ITA,1,Piemonte,45.0732745,7.680687483,81,5,86,1297,1383,90,27256,4145,32784,357323
3941,8,29,ITA,16,Puglia,41.12559576,16.86736689,112,5,117,631,748,65,4029,556,5333,212037
3942,8,29,ITA,20,Sardegna,39.21531192,9.110616306,24,2,26,665,691,70,1267,134,2092,113122
3943,8,29,ITA,19,Sicilia,38.11569725,13.3623567,70,10,80,1004,1084,29,2887,286,4257,264227
3944,8,29,ITA,9,Toscana,43.76923077,11.25588885,44,5,49,1372,1421,92,9125,1141,11687,348617
3945,8,29,ITA,10,Umbria,43.10675841,12.38824698,11,1,12,226,238,12,1435,80,1753,94548
3946,8,29,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,18,19,4,1065,146,1230,17463
3947,8,29,ITA,5,Veneto,45.43490485,12.33845213,54,6,60,2285,2345,151,18290,2120,22755,604918
3948,8,30,ITA,13,Abruzzo,42.35122196,13.39843823,37,1,38,391,429,34,2872,472,3773,101829
3949,8,30,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,86,88,1,408,28,524,55211
3950,8,30,ITA,18,Calabria,38.90597598,16.59440194,17,0,17,215,232,34,1148,97,1477,152885
3951,8,30,ITA,15,Campania,40.83956555,14.25084984,110,4,114,1911,2025,270,4412,445,6882,233301
3952,8,30,ITA,8,Emilia-Romagna,44.49436681,11.3417208,99,11,110,2758,2868,109,24478,4459,31805,524656
3953,8,30,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,1,16,344,360,16,3056,348,3764,152158
3954,8,30,ITA,12,Lazio,41.89277044,12.48366722,310,7,317,2718,3035,156,7130,878,11043,466475
3955,8,30,ITA,7,Liguria,44.41149315,8.9326992,32,1,33,476,509,53,8827,1571,10907,127057
3956,8,30,ITA,3,Lombardia,45.46679409,9.190347404,194,20,214,6615,6829,235,76248,16863,99940,966973
3957,8,30,ITA,11,Marche,43.61675973,13.5188753,12,1,13,289,302,15,5949,987,7238,121344
3958,8,30,ITA,14,Molise,41.55774754,14.65916051,3,0,3,67,70,1,432,23,525,32155
3959,8,30,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,180,190,8,2450,292,2932,72684
3960,8,30,ITA,22,P.A. Trento,46.06893511,11.12123097,3,1,4,83,87,8,4600,405,5092,82952
3961,8,30,ITA,1,Piemonte,45.0732745,7.680687483,85,5,90,1315,1405,60,27293,4146,32844,359814
3962,8,30,ITA,16,Puglia,41.12559576,16.86736689,117,5,122,695,817,69,4029,556,5402,213959
3963,8,30,ITA,20,Sardegna,39.21531192,9.110616306,28,3,31,681,712,22,1268,134,2114,114114
3964,8,30,ITA,19,Sicilia,38.11569725,13.3623567,68,10,78,1036,1114,34,2891,286,4291,266061
3965,8,30,ITA,9,Toscana,43.76923077,11.25588885,48,5,53,1450,1503,98,9141,1141,11785,353231
3966,8,30,ITA,10,Umbria,43.10675841,12.38824698,10,1,11,251,262,31,1442,80,1784,95419
3967,8,30,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,21,23,2,1063,146,1232,17533
3968,8,30,ITA,5,Veneto,45.43490485,12.33845213,52,7,59,2286,2345,109,18399,2120,22864,607977
3969,8,31,ITA,13,Abruzzo,42.35122196,13.39843823,35,1,36,391,427,4,2878,472,3777,101993
3970,8,31,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,86,88,0,408,28,524,55487
3971,8,31,ITA,18,Calabria,38.90597598,16.59440194,21,0,21,224,245,14,1149,97,1491,153811
3972,8,31,ITA,15,Campania,40.83956555,14.25084984,95,1,96,2114,2210,184,4411,445,7066,237519
3973,8,31,ITA,8,Emilia-Romagna,44.49436681,11.3417208,106,9,115,2862,2977,117,24482,4463,31922,528294
3974,8,31,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,2,15,350,365,5,3056,348,3769,152510
3975,8,31,ITA,12,Lazio,41.89277044,12.48366722,328,7,335,2839,3174,148,7139,878,11191,477920
3976,8,31,ITA,7,Liguria,44.41149315,8.9326992,38,1,39,502,541,44,8839,1571,10951,128050
3977,8,31,ITA,3,Lombardia,45.46679409,9.190347404,195,22,217,6735,6952,135,76258,16865,100075,974484
3978,8,31,ITA,11,Marche,43.61675973,13.5188753,13,1,14,284,298,2,5955,987,7240,121684
3979,8,31,ITA,14,Molise,41.55774754,14.65916051,3,0,3,67,70,0,432,23,525,32364
3980,8,31,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,180,190,3,2453,292,2935,73091
3981,8,31,ITA,22,P.A. Trento,46.06893511,11.12123097,5,1,6,85,91,4,4600,405,5096,83022
3982,8,31,ITA,1,Piemonte,45.0732745,7.680687483,98,7,105,1327,1432,37,27303,4146,32881,360988
3983,8,31,ITA,16,Puglia,41.12559576,16.86736689,116,7,123,721,844,38,4040,556,5440,216105
3984,8,31,ITA,20,Sardegna,39.21531192,9.110616306,28,4,32,757,789,79,1270,134,2193,115112
3985,8,31,ITA,19,Sicilia,38.11569725,13.3623567,70,10,80,1045,1125,26,2906,286,4317,267086
3986,8,31,ITA,9,Toscana,43.76923077,11.25588885,52,8,60,1514,1574,73,9143,1141,11858,356542
3987,8,31,ITA,10,Umbria,43.10675841,12.38824698,10,2,12,256,268,9,1445,80,1793,95705
3988,8,31,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,29,31,9,1064,146,1241,17602
3989,8,31,ITA,5,Veneto,45.43490485,12.33845213,51,8,59,2328,2387,65,18422,2120,22929,611002
3990,9,1,ITA,13,Abruzzo,42.35122196,13.39843823,29,1,30,376,406,5,2902,472,3780,102588
3991,9,1,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,86,88,1,408,28,524,55949
3992,9,1,ITA,18,Calabria,38.90597598,16.59440194,22,0,22,244,266,22,1150,97,1513,155296
3993,9,1,ITA,15,Campania,40.83956555,14.25084984,143,6,149,2143,2292,102,4430,446,7168,242683
3994,9,1,ITA,8,Emilia-Romagna,44.49436681,11.3417208,106,9,115,2946,3061,99,24497,4463,32021,533273
3995,9,1,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,2,14,363,377,17,3061,348,3786,153624
3996,9,1,ITA,12,Lazio,41.89277044,12.48366722,336,8,344,2941,3285,125,7153,878,11316,486744
3997,9,1,ITA,7,Liguria,44.41149315,8.9326992,39,5,44,516,560,19,8839,1571,10970,128951
3998,9,1,ITA,3,Lombardia,45.46679409,9.190347404,212,21,233,6849,7082,242,76368,16867,100317,986403
3999,9,1,ITA,11,Marche,43.61675973,13.5188753,14,1,15,294,309,16,5960,987,7256,122724
4000,9,1,ITA,14,Molise,41.55774754,14.65916051,3,0,3,70,73,3,432,23,528,32507
4001,9,1,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,191,201,13,2455,292,2948,73432
4002,9,1,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,87,92,3,4602,405,5099,83419
4003,9,1,ITA,1,Piemonte,45.0732745,7.680687483,92,7,99,1365,1464,42,27313,4146,32923,363196
4004,9,1,ITA,16,Puglia,41.12559576,16.86736689,123,7,130,730,860,39,4062,557,5479,218643
4005,9,1,ITA,20,Sardegna,39.21531192,9.110616306,31,6,37,800,837,50,1272,134,2243,116718
4006,9,1,ITA,19,Sicilia,38.11569725,13.3623567,71,10,81,1071,1152,33,2911,287,4350,269806
4007,9,1,ITA,9,Toscana,43.76923077,11.25588885,53,9,62,1519,1581,40,9175,1142,11898,360022
4008,9,1,ITA,10,Umbria,43.10675841,12.38824698,9,2,11,267,278,10,1445,80,1803,96713
4009,9,1,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,27,30,0,1065,146,1241,17699
4010,9,1,ITA,5,Veneto,45.43490485,12.33845213,69,9,78,2382,2460,97,18444,2122,23026,614376
4011,9,2,ITA,13,Abruzzo,42.35122196,13.39843823,30,1,31,399,430,24,2902,472,3804,103603
4012,9,2,ITA,17,Basilicata,40.63947052,15.80514834,1,1,2,88,90,2,408,28,526,56534
4013,9,2,ITA,18,Calabria,38.90597598,16.59440194,21,0,21,269,290,32,1158,97,1545,157068
4014,9,2,ITA,15,Campania,40.83956555,14.25084984,163,4,167,2235,2402,117,4437,446,7285,247341
4015,9,2,ITA,8,Emilia-Romagna,44.49436681,11.3417208,104,10,114,2989,3103,107,24562,4463,32128,540012
4016,9,2,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,3,14,373,387,20,3070,349,3806,154882
4017,9,2,ITA,12,Lazio,41.89277044,12.48366722,343,9,352,3055,3407,130,7161,878,11446,495791
4018,9,2,ITA,7,Liguria,44.41149315,8.9326992,38,6,44,563,607,47,8839,1571,11017,130214
4019,9,2,ITA,3,Lombardia,45.46679409,9.190347404,220,22,242,7036,7278,237,76407,16869,100554,998868
4020,9,2,ITA,11,Marche,43.61675973,13.5188753,14,1,15,305,320,17,5966,987,7273,123648
4021,9,2,ITA,14,Molise,41.55774754,14.65916051,3,0,3,70,73,0,432,23,528,32812
4022,9,2,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,196,206,10,2460,292,2958,74019
4023,9,2,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,118,123,33,4604,405,5132,83762
4024,9,2,ITA,1,Piemonte,45.0732745,7.680687483,90,7,97,1424,1521,66,27321,4147,32989,366797
4025,9,2,ITA,16,Puglia,41.12559576,16.86736689,140,6,146,776,922,67,4067,557,5546,221391
4026,9,2,ITA,20,Sardegna,39.21531192,9.110616306,32,5,37,872,909,73,1272,135,2316,118433
4027,9,2,ITA,19,Sicilia,38.11569725,13.3623567,76,12,88,1139,1227,83,2919,287,4433,272775
4028,9,2,ITA,9,Toscana,43.76923077,11.25588885,58,8,66,1570,1636,69,9189,1142,11967,365415
4029,9,2,ITA,10,Umbria,43.10675841,12.38824698,8,2,10,288,298,27,1452,80,1830,97623
4030,9,2,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,29,32,2,1065,146,1243,17785
4031,9,2,ITA,5,Veneto,45.43490485,12.33845213,70,9,79,2477,2556,163,18510,2123,23189,622175
4032,9,3,ITA,13,Abruzzo,42.35122196,13.39843823,33,1,34,420,454,24,2902,472,3828,104572
4033,9,3,ITA,17,Basilicata,40.63947052,15.80514834,2,1,3,102,105,15,408,28,541,57240
4034,9,3,ITA,18,Calabria,38.90597598,16.59440194,20,1,21,273,294,13,1167,97,1558,158698
4035,9,3,ITA,15,Campania,40.83956555,14.25084984,185,4,189,2391,2580,193,4452,446,7478,252337
4036,9,3,ITA,8,Emilia-Romagna,44.49436681,11.3417208,108,11,119,3066,3185,118,24598,4463,32246,546180
4037,9,3,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,12,3,15,387,402,25,3080,349,3831,155933
4038,9,3,ITA,12,Lazio,41.89277044,12.48366722,351,9,360,3184,3544,154,7177,879,11600,506670
4039,9,3,ITA,7,Liguria,44.41149315,8.9326992,39,7,46,581,627,22,8840,1572,11039,131659
4040,9,3,ITA,3,Lombardia,45.46679409,9.190347404,225,27,252,7193,7445,228,76467,16870,100782,1008369
4041,9,3,ITA,11,Marche,43.61675973,13.5188753,13,1,14,321,335,21,5971,988,7294,124694
4042,9,3,ITA,14,Molise,41.55774754,14.65916051,3,0,3,72,75,2,432,23,530,33143
4043,9,3,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,196,206,4,2464,292,2962,74513
4044,9,3,ITA,22,P.A. Trento,46.06893511,11.12123097,3,1,4,206,210,91,4608,405,5223,84365
4045,9,3,ITA,1,Piemonte,45.0732745,7.680687483,92,7,99,1487,1586,75,27330,4148,33064,369467
4046,9,3,ITA,16,Puglia,41.12559576,16.86736689,148,6,154,832,986,78,4078,560,5624,224094
4047,9,3,ITA,20,Sardegna,39.21531192,9.110616306,35,6,41,905,946,39,1274,135,2355,120029
4048,9,3,ITA,19,Sicilia,38.11569725,13.3623567,81,12,93,1159,1252,54,2947,288,4487,275130
4049,9,3,ITA,9,Toscana,43.76923077,11.25588885,63,7,70,1661,1731,113,9206,1143,12080,371628
4050,9,3,ITA,10,Umbria,43.10675841,12.38824698,10,2,12,290,302,9,1457,80,1839,98418
4051,9,3,ITA,2,Valle d'Aosta,45.73750286,7.320149366,3,0,3,33,36,4,1065,146,1247,17863
4052,9,3,ITA,5,Veneto,45.43490485,12.33845213,71,12,83,2531,2614,115,18567,2123,23304,627148
4053,9,4,ITA,13,Abruzzo,42.35122196,13.39843823,32,1,33,438,471,25,2910,472,3853,105546
4054,9,4,ITA,17,Basilicata,40.63947052,15.80514834,3,1,4,104,108,7,412,28,548,57880
4055,9,4,ITA,18,Calabria,38.90597598,16.59440194,19,1,20,293,313,19,1167,97,1577,160382
4056,9,4,ITA,15,Campania,40.83956555,14.25084984,196,5,201,2530,2731,171,4471,447,7649,257337
4057,9,4,ITA,8,Emilia-Romagna,44.49436681,11.3417208,114,13,127,3062,3189,126,24719,4463,32371,551727
4058,9,4,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,11,4,15,397,412,23,3093,349,3854,156816
4059,9,4,ITA,12,Lazio,41.89277044,12.48366722,363,9,372,3316,3688,171,7204,879,11771,517073
4060,9,4,ITA,7,Liguria,44.41149315,8.9326992,48,6,54,619,673,47,8841,1572,11086,132733
4061,9,4,ITA,3,Lombardia,45.46679409,9.190347404,244,26,270,7399,7669,337,76574,16876,101119,1028404
4062,9,4,ITA,11,Marche,43.61675973,13.5188753,12,1,13,328,341,17,5982,988,7311,125411
4063,9,4,ITA,14,Molise,41.55774754,14.65916051,3,0,3,75,78,4,433,23,534,33340
4064,9,4,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,199,209,11,2472,292,2973,74949
4065,9,4,ITA,22,P.A. Trento,46.06893511,11.12123097,7,0,7,223,230,23,4611,405,5246,84881
4066,9,4,ITA,1,Piemonte,45.0732745,7.680687483,110,7,117,1531,1648,82,27349,4149,33146,372210
4067,9,4,ITA,16,Puglia,41.12559576,16.86736689,150,7,157,929,1086,117,4095,560,5741,226927
4068,9,4,ITA,20,Sardegna,39.21531192,9.110616306,41,6,47,963,1010,66,1276,135,2421,121848
4069,9,4,ITA,19,Sicilia,38.11569725,13.3623567,87,11,98,1186,1284,78,2993,288,4565,277515
4070,9,4,ITA,9,Toscana,43.76923077,11.25588885,67,8,75,1742,1817,99,9219,1143,12179,377468
4071,9,4,ITA,10,Umbria,43.10675841,12.38824698,11,3,14,313,327,35,1467,80,1874,99741
4072,9,4,ITA,2,Valle d'Aosta,45.73750286,7.320149366,2,0,2,33,35,2,1068,146,1249,17904
4073,9,4,ITA,5,Veneto,45.43490485,12.33845213,79,10,89,2691,2780,273,18671,2126,23577,634616
4074,9,5,ITA,13,Abruzzo,42.35122196,13.39843823,32,2,34,449,483,13,2910,472,3865,106544
4075,9,5,ITA,17,Basilicata,40.63947052,15.80514834,3,1,4,111,115,7,412,28,555,58544
4076,9,5,ITA,18,Calabria,38.90597598,16.59440194,20,0,20,305,325,19,1173,98,1596,162336
4077,9,5,ITA,15,Campania,40.83956555,14.25084984,207,6,213,2631,2844,119,4476,448,7768,263202
4078,9,5,ITA,8,Emilia-Romagna,44.49436681,11.3417208,122,12,134,3117,3251,133,24790,4463,32504,556876
4079,9,5,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,3,18,427,445,49,3109,349,3903,157947
4080,9,5,ITA,12,Lazio,41.89277044,12.48366722,344,11,355,3452,3807,158,7242,880,11929,526843
4081,9,5,ITA,7,Liguria,44.41149315,8.9326992,54,7,61,646,707,95,8901,1573,11181,134393
4082,9,5,ITA,3,Lombardia,45.46679409,9.190347404,245,23,268,7654,7922,388,76708,16877,101507,1044945
4083,9,5,ITA,11,Marche,43.61675973,13.5188753,13,1,14,355,369,32,5986,988,7343,126276
4084,9,5,ITA,14,Molise,41.55774754,14.65916051,3,0,3,72,75,0,436,23,534,33674
4085,9,5,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,208,218,23,2486,292,2996,75681
4086,9,5,ITA,22,P.A. Trento,46.06893511,11.12123097,6,0,6,270,276,53,4618,405,5299,85463
4087,9,5,ITA,1,Piemonte,45.0732745,7.680687483,106,7,113,1572,1685,54,27365,4150,33200,374263
4088,9,5,ITA,16,Puglia,41.12559576,16.86736689,148,7,155,967,1122,55,4112,562,5796,230046
4089,9,5,ITA,20,Sardegna,39.21531192,9.110616306,44,8,52,1018,1070,65,1280,136,2486,123894
4090,9,5,ITA,19,Sicilia,38.11569725,13.3623567,88,12,100,1243,1343,114,3047,289,4679,281041
4091,9,5,ITA,9,Toscana,43.76923077,11.25588885,69,8,77,1812,1889,113,9260,1143,12292,383856
4092,9,5,ITA,10,Umbria,43.10675841,12.38824698,13,2,15,322,337,16,1472,81,1890,100626
4093,9,5,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,33,34,0,1069,146,1249,17954
4094,9,5,ITA,5,Veneto,45.43490485,12.33845213,79,9,88,2789,2877,188,18758,2130,23765,639941
4095,9,6,ITA,13,Abruzzo,42.35122196,13.39843823,32,2,34,475,509,26,2910,472,3891,107501
4096,9,6,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,118,123,9,413,28,564,58988
4097,9,6,ITA,18,Calabria,38.90597598,16.59440194,25,0,25,324,349,27,1176,98,1623,163844
4098,9,6,ITA,15,Campania,40.83956555,14.25084984,221,7,228,2714,2942,100,4478,448,7868,268075
4099,9,6,ITA,8,Emilia-Romagna,44.49436681,11.3417208,124,14,138,3232,3370,124,24794,4464,32628,563905
4100,9,6,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,15,4,19,440,459,20,3115,349,3923,158395
4101,9,6,ITA,12,Lazio,41.89277044,12.48366722,355,10,365,3548,3913,122,7257,881,12051,536609
4102,9,6,ITA,7,Liguria,44.41149315,8.9326992,62,9,71,697,768,111,8949,1575,11292,135222
4103,9,6,ITA,3,Lombardia,45.46679409,9.190347404,248,25,273,7758,8031,198,76794,16880,101705,1053199
4104,9,6,ITA,11,Marche,43.61675973,13.5188753,14,1,15,370,385,20,5990,988,7363,127083
4105,9,6,ITA,14,Molise,41.55774754,14.65916051,3,0,3,74,77,2,436,23,536,33934
4106,9,6,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,208,218,7,2493,292,3003,75898
4107,9,6,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,293,298,33,4629,405,5332,86002
4108,9,6,ITA,1,Piemonte,45.0732745,7.680687483,111,8,119,1608,1727,56,27379,4150,33256,376721
4109,9,6,ITA,16,Puglia,41.12559576,16.86736689,155,7,162,1005,1167,60,4126,563,5856,231577
4110,9,6,ITA,20,Sardegna,39.21531192,9.110616306,45,8,53,1032,1085,19,1284,136,2505,124985
4111,9,6,ITA,19,Sicilia,38.11569725,13.3623567,86,13,99,1235,1334,37,3093,289,4716,282977
4112,9,6,ITA,9,Toscana,43.76923077,11.25588885,77,8,85,1909,1994,122,9277,1143,12414,390411
4113,9,6,ITA,10,Umbria,43.10675841,12.38824698,13,2,15,341,356,25,1478,81,1915,101440
4114,9,6,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,33,34,0,1069,146,1249,18011
4115,9,6,ITA,5,Veneto,45.43490485,12.33845213,79,12,91,2848,2939,179,18875,2130,23944,643251
4116,9,7,ITA,13,Abruzzo,42.35122196,13.39843823,31,2,33,487,520,15,2914,472,3906,108107
4117,9,7,ITA,17,Basilicata,40.63947052,15.80514834,4,1,5,114,119,1,418,28,565,59060
4118,9,7,ITA,18,Calabria,38.90597598,16.59440194,29,1,30,325,355,17,1187,98,1640,164464
4119,9,7,ITA,15,Campania,40.83956555,14.25084984,223,7,230,2960,3190,218,4490,448,8128,271727
4120,9,7,ITA,8,Emilia-Romagna,44.49436681,11.3417208,119,18,137,3356,3493,132,24803,4464,32760,568812
4121,9,7,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,16,4,20,442,462,11,3123,349,3934,159063
4122,9,7,ITA,12,Lazio,41.89277044,12.48366722,359,9,368,3667,4035,159,7294,881,12210,545694
4123,9,7,ITA,7,Liguria,44.41149315,8.9326992,67,10,77,746,823,59,8951,1577,11351,135646
4124,9,7,ITA,3,Lombardia,45.46679409,9.190347404,242,26,268,7842,8110,109,76818,16886,101814,1059954
4125,9,7,ITA,11,Marche,43.61675973,13.5188753,16,1,17,370,387,6,5994,988,7369,127431
4126,9,7,ITA,14,Molise,41.55774754,14.65916051,3,0,3,83,86,9,436,23,545,34109
4127,9,7,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,2,10,205,215,0,2496,292,3003,76265
4128,9,7,ITA,22,P.A. Trento,46.06893511,11.12123097,5,0,5,310,315,17,4629,405,5349,86198
4129,9,7,ITA,1,Piemonte,45.0732745,7.680687483,105,8,113,1639,1752,37,27390,4151,33293,378191
4130,9,7,ITA,16,Puglia,41.12559576,16.86736689,167,6,173,1024,1197,43,4137,565,5899,233159
4131,9,7,ITA,20,Sardegna,39.21531192,9.110616306,46,10,56,1086,1142,59,1286,136,2564,126031
4132,9,7,ITA,19,Sicilia,38.11569725,13.3623567,101,13,114,1265,1379,49,3097,289,4765,284332
4133,9,7,ITA,9,Toscana,43.76923077,11.25588885,77,9,86,1984,2070,85,9285,1144,12499,395285
4134,9,7,ITA,10,Umbria,43.10675841,12.38824698,15,2,17,349,366,13,1481,81,1928,101836
4135,9,7,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,33,34,0,1069,146,1249,18111
